# VB6 P-Code opcodes — encoding + verified runtime semantics
# Merged from opcodes.csv (encoding) and opcode_semantics.csv (semantics)
#
# Encoding columns:
#   table          - dispatch table (0=primary, 1-5=lead0-lead4)
#   opcode         - hex opcode byte within the table
#   size           - instruction size in bytes (excl. lead byte; -1=variable; 0=invalid)
#   mnemonic       - opcode name
#   operand_format - format specifiers (%a=frame, %s=pool, %l=branch, %c=import, etc.)
#
# Semantics columns (verified from MSVBVM60.DLL 6.00.9848 handler disassembly):
#   pops      - evaluation stack slots consumed (4 bytes each; -1=variable)
#   pushes    - evaluation stack slots produced
#   fpu_pops  - x87 FPU stack values consumed
#   fpu_push  - x87 FPU stack values produced
#   mem_read  - bytes read from memory (0=none)
#   mem_write - bytes written to memory (0=none)
#   category  - semantic category (arith, compare, convert, load_frame, etc.)
#   handler   - MSVBVM60.DLL handler address (reference only)
#   notes     - human-readable description
#
table,opcode,size,mnemonic,operand_format,pops,pushes,fpu_pops,fpu_push,mem_read,mem_write,category,handler,notes
4,0x1E,3,StFixedStrR,%c,1,0,0,0,0,4,store_frame,0x6610F4A3,Store R-value fixed-length string; pop BSTR; %c import
4,0x1F,3,StFixedStrRFree,%c,1,0,0,0,0,4,store_frame,0x6610F48B,Store R-value fixed str and free old; pop BSTR; %c import
4,0x20,5,ImpAdCallUI1,%c %c,-1,1,0,0,0,0,call,0x6610FCDC,Import address call returning UI1; %c %c; push u8 as i32
4,0x21,5,ImpAdCallI4,%c %c,-1,1,0,0,0,0,call,0x6610A47C,Import address call returning I4/Ad; %c %c; push i32
4,0x22,5,ImpAdCallI4,%c %c,-1,1,0,0,0,0,call,0x6610A47C,Import addr call (duplicate); same handler
4,0x23,5,ImpAdCallR4,%c %c,-1,1,0,0,0,0,call,0x6610FB93,Import address call returning R4; %c %c; push R4
4,0x24,5,ImpAdCallR8,%c %c,-1,2,0,0,0,0,call,0x6610FBF5,Import address call returning R8; %c %c; push 2 slots
4,0x25,5,ImpAdCallCy,%c %c,-1,2,0,0,0,0,call,0x6610A48C,Import address call returning Cy; %c %c; push 2 slots
4,0x26,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x27,5,ImpAdCallI4,%c %c,-1,1,0,0,0,0,call,0x6610A47C,Import addr call (duplicate); same handler
4,0x28,5,ImpAdCallI4,%c %c,-1,1,0,0,0,0,call,0x6610A47C,Import addr call (duplicate); same handler
4,0x29,5,ImpAdCallFPR4,%c %c,-1,0,0,1,0,0,call,0x6610A490,Import address call returning FPR4; %c %c; push FPU
4,0x2A,5,ImpAdCallFPR4,%c %c,-1,0,0,1,0,0,call,0x6610A490,Import addr call FPR4 (duplicate); same handler
4,0x2B,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x2C,5,ImpAdCallFPR4,%c %c,-1,0,0,1,0,0,call,0x6610A490,Import addr call FPR4 (duplicate); same handler
4,0x2D,9,ImpAdCallCbFrame,%a %4 %2,-1,0,0,0,0,0,call,0x6610FADF,Import addr call with callback frame; %a %4 %2 operands
4,0x2E,3,LdStkRf,%2,0,1,0,0,4,0,stack,0x6611010C,Load stack reference; push addr of stack slot at %2 offset
4,0x2F,3,LdFrameRf,%a,0,1,0,0,4,0,load_frame,0x66110121,Load frame reference; push addr of [EBP+sext(op)]; %a=frame offset
4,0x30,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x31,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x32,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x33,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x34,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x35,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x36,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x37,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x38,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x39,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x3A,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x3B,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x3C,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x3D,5,LitVarUI1,%a %2,0,0,0,0,0,16,load_lit,0x6610EBD5,Write UI1 literal as Variant(vbByte) to [EBP+%a]; %2=value
4,0x3E,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x3F,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x40,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x41,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x42,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x43,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x44,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x45,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x46,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x47,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x48,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x49,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x4A,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x4B,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x4C,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x4D,1,SetVarVar,,4,0,0,0,0,16,store_ind,0x6610F7C1,Pop 4 Variant slots; Set obj ref in target Variant
4,0x4E,1,SetVarVarFunc,,4,0,0,0,0,16,store_ind,0x6610F7AE,Pop 4 Variant (func return); Set obj ref in target Variant
4,0x4F,5,ImpAdCallHresult,%c %c,-1,0,0,0,0,0,call,0x6610A47C,Import address call returning HRESULT; %c %c; checked; no push
4,0x50,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x51,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x52,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x53,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x54,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x55,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x56,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x57,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x58,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x59,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x5A,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x5B,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x5C,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x5D,3,OpenFile,%2,-1,0,0,0,0,0,io,0x6610933B,Open file; %2=mode+access; pops path+filenum+reclen from stack
4,0x5E,3,LockFile,%2,-1,0,0,0,0,0,io,0x6610DE82,Lock/Unlock file region; %2=lock/unlock flag; pops filenum+start+len
4,0x5F,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x60,3,EraseDestruct,%s,1,0,0,0,0,0,stack,0x6610D253,Erase array with destructor; %s=type desc; pop array ref
4,0x61,3,LdFixedStr,%c,0,1,0,0,4,0,load_frame,0x6610A118,Load fixed-length string address from frame; push ptr; %c=import
4,0x62,5,ForUI1,%a %2,2,0,0,0,0,1,branch,0x6610DF82,For counter=start To end (UI1); pop start+end; init loop; %a %2
4,0x63,5,ForI2,%a %2,2,0,0,0,0,2,branch,0x661094CA,For counter=start To end (I2); pop start+end; init loop; %a %2
4,0x64,5,ForI4,%a %2,2,0,0,0,0,4,branch,0x6610959D,For counter=start To end (I4); pop start+end; init loop; %a %2
4,0x65,5,ForR4,%a %2,0,0,2,0,0,4,branch,0x6610E01D,For (R4); pop FPU start+end; init loop; %a %2
4,0x66,5,ForR8,%a %2,0,0,2,0,0,8,branch,0x6610E08B,For (R8); pop FPU start+end; init loop; %a %2
4,0x67,5,ForCy,%a %2,4,0,0,0,0,8,branch,0x6610E0CB,For (Cy); pop start+end (4 slots); init loop; %a %2
4,0x68,5,ForVar,%a %2,8,0,0,0,0,16,branch,0x66109605,For (Variant); pop start+end (8 slots); init loop; %a %2
4,0x69,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x6A,5,ForStepUI1,%a %2,3,0,0,0,0,1,branch,0x6610DF86,For..Step (UI1); pop start+end+step; init loop; %a %2
4,0x6B,5,ForStepI2,%a %2,3,0,0,0,0,2,branch,0x66109528,For..Step (I2); pop start+end+step; init loop; %a %2
4,0x6C,5,ForStepI4,%a %2,3,0,0,0,0,4,branch,0x661095A1,For..Step (I4); pop start+end+step; init loop; %a %2
4,0x6D,5,ForStepR4,%a %2,0,0,3,0,0,4,branch,0x6610E021,For..Step (R4); pop 3 FPU vals; init loop; %a %2
4,0x6E,5,ForStepR8,%a %2,0,0,3,0,0,8,branch,0x6610E08F,For..Step (R8); pop 3 FPU vals; init loop; %a %2
4,0x6F,5,ForStepCy,%a %2,6,0,0,0,0,8,branch,0x6610E0D3,For..Step (Cy); pop start+end+step (6 slots); init loop; %a %2
4,0x70,5,ForStepVar,%a %2,12,0,0,0,0,16,branch,0x66109615,For..Step (Variant); pop start+end+step (12 slots); init loop
4,0x71,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x72,5,ForEachCollVar,%a %2,1,0,0,0,0,16,branch,0x6610E3E9,For Each var In collection (Variant); pop coll; init iterator
4,0x73,5,NextEachCollVar,%a %2,0,0,0,0,0,0,branch,0x6610E409,Next (For Each collection Variant); advance iterator or exit
4,0x74,5,ForEachCollAd,%a %2,1,0,0,0,0,4,branch,0x66109713,For Each obj In collection (Ad); pop coll; init iterator
4,0x75,5,NextEachCollAd,%a %2,0,0,0,0,0,0,branch,0x6610E410,Next (For Each collection Ad); advance iterator or exit
4,0x76,7,ForEachAryVar,%a %s %l,1,0,0,0,0,16,branch,0x6610E427,For Each var In array (Variant); pop array; init; %a %s %l
4,0x77,7,NextEachAryVar,%a %s %l,0,0,0,0,0,0,branch,0x6610E441,Next (For Each array Variant); advance or exit; %a %s %l
4,0x78,5,NextUI1,%a %2,0,0,0,0,0,0,branch,0x6610DFB2,Next (For UI1); increment counter; compare; branch or fall through
4,0x79,5,NextI2,%a %2,0,0,0,0,0,0,branch,0x661094CA,Next (For I2); increment+compare; branch or fall through
4,0x7A,5,NextI4,%a %2,0,0,0,0,0,0,branch,0x6610959D,Next (For I4); increment+compare; branch or fall through
4,0x7B,5,NextStepR4,%a %2,0,0,0,0,0,0,branch,0x6610E01D,Next Step (For R4); add step+compare; branch or fall through
4,0x7C,5,NextR8,%a %2,0,0,0,0,0,0,branch,0x6610E08B,Next (For R8); add step+compare; branch or fall through
4,0x7D,5,NextStepCy,%a %2,0,0,0,0,0,0,branch,0x6610E0CB,Next Step (For Cy); add step+compare; branch or fall through
4,0x7E,5,NextStepVar,%a %2,0,0,0,0,0,0,branch,0x66109644,Next Step (For Variant); add step+compare; branch or fall through
4,0x7F,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x80,5,NextStepUI1,%a %2,0,0,0,0,0,0,branch,0x6610DFB2,Next Step (For UI1); same handler as NextUI1
4,0x81,5,NextStepI2,%a %2,0,0,0,0,0,0,branch,0x66109528,Next Step (For I2); add step+compare; branch or fall through
4,0x82,5,NextStepI4,%a %2,0,0,0,0,0,0,branch,0x661095A1,Next Step (For I4); add step+compare; branch or fall through
4,0x83,5,NextStepR4,%a %2,0,0,0,0,0,0,branch,0x6610E021,Next Step (For R4); same handler as 0x7B
4,0x84,5,NextR8,%a %2,0,0,0,0,0,0,branch,0x6610E08F,Next Step (For R8); same handler as 0x7C
4,0x85,5,NextStepCy,%a %2,0,0,0,0,0,0,branch,0x6610E0D3,Next Step (For Cy); same handler as 0x7D
4,0x86,5,NextStepVar,%a %2,0,0,0,0,0,0,branch,0x66109644,Next Step (For Variant); same handler as 0x7E
4,0x87,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x88,7,ForEachCollObj,%a %s %l,1,0,0,0,0,4,branch,0x66109725,For Each obj In collection (Object); pop coll; init; %a %s %l
4,0x89,5,ForEachVar,%a %2,1,0,0,0,0,0,branch,0x6610E3E2,For Each (generic Variant); pop source; init iterator
4,0x8A,5,ForEachVarFree,%a %2,1,0,0,0,0,0,branch,0x6610E3CB,For Each (generic Variant); pop source; init; free after
4,0x8B,7,NextEachCollObj,%a %s %l,0,0,0,0,0,0,branch,0x66109741,Next (For Each collection Object); advance or exit; %a %s %l
4,0x8C,9,NextEachVar,%a %4 %2,-1,0,0,0,0,0,branch,0x6610E3F0,Next (For Each generic); advance or exit; %a %4 %2
4,0x8D,3,CheckType,%c,1,1,0,0,0,0,compare,0x66109ED1,TypeOf..Is check; pop obj ptr; check against %c type; push i32 bool
4,0x8E,9,Redim,%a %4 %2,-1,0,0,0,0,0,stack,0x66108E7E,ReDim array; %a %4 %2 operands; pops dimensions from stack
4,0x8F,9,RedimPreserve,%a %4 %2,-1,0,0,0,0,0,stack,0x6610D279,ReDim Preserve; %a %4 %2; pops dimensions; preserves data
4,0x90,5,RedimVar,%a %2,-1,0,0,0,0,0,stack,0x6610D2D3,ReDim Variant array; %a %2; pops dimensions
4,0x91,5,RedimPreserveVar,%a %2,-1,0,0,0,0,0,stack,0x6610D2A2,ReDim Preserve Variant array; %a %2; preserves data
4,0x92,5,FDupVar,%a %2,0,4,0,0,16,0,load_frame,0x6610A1BB,Duplicate Variant from [EBP+%a] + %2; push copy as 4 slots
4,0x93,5,FDupStr,%a %2,0,1,0,0,4,0,load_frame,0x6610F3D4,Duplicate String from [EBP+%a] + %2; SysAllocString; push BSTR
4,0x94,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0x95,7,OnGosub,%a %4,1,0,0,0,0,0,branch,0x6610D315,On..GoSub; pop index; branch to table[index]; push return addr
4,0x96,7,OnGoto,%a %4,1,0,0,0,0,0,branch,0x6610D348,On..GoTo; pop index; branch to table[index]
4,0x97,1,AddRef,,1,1,0,0,0,0,stack,0x6610F982,Pop COM ptr; AddRef; push same ptr back (increment ref count)
4,0x98,5,LateMemCall,%c %c,-1,0,0,0,0,0,call,0x661098FC,Late-bound member call via IDispatch::Invoke; %c %c
4,0x99,5,LateMemLdVar,%a %2,-1,4,0,0,0,0,call,0x66109926,Late-bound member load; returns Variant; push 4 slots; %a %2
4,0x9A,7,LateMemCallLdVar,%a %4,-1,4,0,0,0,0,call,0x6610990F,Late-bound member call+load; returns Variant; %a %4
4,0x9B,3,LateMemSt,%c,-1,0,0,0,0,0,call,0x66109926,Late-bound member store via IDispatch; pops value+args; %c
4,0x9C,5,LateMemCallSt,%c %c,-1,0,0,0,0,0,call,0x66109974,Late-bound member call+store; pops value+args; %c %c
4,0x9D,5,LateMemStAd,%c %c,-1,0,0,0,0,0,call,0x66109963,Late-bound member Set store (obj ref); %c %c
4,0x9E,5,ExitProcFrameCb,%a %2,0,0,0,0,0,0,return,0x66110055,Exit proc with frame callback cleanup; %a %2
4,0x9F,5,ExitProcFrameCbStack,%a %2,0,0,0,0,0,0,return,0x6610FFD0,Exit proc with frame callback + stack cleanup; %a %2
4,0xA0,7,LateIdCall,%a %4,-1,0,0,0,0,0,call,0x6610985A,Late-bound call by DispID; IDispatch::Invoke; %a %4
4,0xA1,7,LateIdLdVar,%a %4,-1,4,0,0,0,0,call,0x66109893,Late-bound load by DispID; returns Variant; push 4 slots; %a %4
4,0xA2,9,LateIdCallLdVar,%a %4 %2,-1,4,0,0,0,0,call,0x6610986C,Late-bound call+load by DispID; returns Variant; %a %4 %2
4,0xA3,5,LateIdSt,%4,-1,0,0,0,0,0,call,0x66109893,Late-bound store by DispID; pops value; %4
4,0xA4,7,LateIdCallSt,%a %4,-1,0,0,0,0,0,call,0x661098A6,Late-bound call+store by DispID; %a %4
4,0xA5,7,LateIdStAd,%a %4,-1,0,0,0,0,0,call,0x66109893,Late-bound Set store by DispID (obj ref); %a %4
4,0xA6,7,LateMemNamedCall,%a %4,-1,0,0,0,0,0,call,0x6610EAAD,Late-bound named-arg member call; %a %4
4,0xA7,9,LateMemNamedCallLdVar,%a %4 %2,-1,4,0,0,0,0,call,0x6610EAE7,Late-bound named call+load; Variant return; %a %4 %2
4,0xA8,7,LateMemNamedCallSt,%a %4,-1,0,0,0,0,0,call,0x6610EB05,Late-bound named call+store; %a %4
4,0xA9,7,LateMemNamedStAd,%a %4,-1,0,0,0,0,0,call,0x6610EB33,Late-bound named Set store; %a %4
4,0xAA,9,LateIdNamedCall,%a %4 %2,-1,0,0,0,0,0,call,0x6610E9AD,Late-bound named call by DispID; %a %4 %2
4,0xAB,1,LateIdNamedCallLdVar,,-1,4,0,0,0,0,call,0x6610E9E5,Late-bound named call+load by DispID; Variant; push 4 slots
4,0xAC,9,LateIdNamedCallSt,%a %4 %2,-1,0,0,0,0,0,call,0x6610EA02,Late-bound named call+store by DispID; %a %4 %2
4,0xAD,9,LateIdNamedStAd,%a %4 %2,-1,0,0,0,0,0,call,0x6610EA2E,Late-bound named Set store by DispID; %a %4 %2
4,0xAE,5,VarIndexLdVar,%a %2,-1,4,0,0,16,0,load_ind,0x66108DB5,Variant index load; pop index+Variant; push Variant result; %a %2
4,0xAF,5,VarIndexLdRfVar,%a %2,-1,1,0,0,4,0,load_ind,0x6610D189,Variant index load ref; pop index+Variant; push addr; %a %2
4,0xB0,3,VarIndexSt,%a,-1,0,0,0,0,16,store_ind,0x6610D196,Variant index store; pop value+index+Variant; %a
4,0xB1,3,VarIndexStAd,%a,-1,0,0,0,0,4,store_ind,0x6610D1C1,Variant index Set store; pop obj+index+Variant; %a
4,0xB2,-1,FFreeVar,,-1,0,0,0,0,0,stack,0x66108FA4,Free multiple Variants; variable-length; reads frame offsets
4,0xB3,-1,FFreeStr,,-1,0,0,0,0,0,stack,0x66108FB8,Free multiple BSTRs; variable-length; reads frame offsets
4,0xB4,-1,FFreeAd,,-1,0,0,0,0,0,stack,0x6610A118,Free multiple COM ptrs; variable-length; reads frame offsets
4,0xB5,3,LitI2,%2,0,1,0,0,0,0,load_lit,0x66108FFB,Push i16 literal (sign-extended to i32); %2=value
4,0xB6,3,LitI2FP,%2,0,0,0,1,0,0,load_lit,0x6610A011,Push i16 literal onto FPU as float; %2=value; fild
4,0xB7,5,LitCy4,%4,0,2,0,0,0,0,load_lit,0x6610A011,Push 4B Currency literal (sign-extend to 8B); %4; push 2 slots
4,0xB8,5,LitI4,%4,0,1,0,0,0,0,load_lit,0x66108F38,Push i32 literal; %4=value
4,0xB9,5,LitI4,%4,0,1,0,0,0,0,load_lit,0x66108F38,Push i32 literal (duplicate); same handler
4,0xBA,5,LitR4FP,%4,0,0,0,1,0,0,load_lit,0x6610A168,Push R4 literal onto FPU; %4=f32 bits; fld dword
4,0xBB,9,LitR8,%4 %4,0,2,0,0,0,0,load_lit,0x6610A174,Push R8 literal (8 bytes); %4 %4; push 2 eval slots
4,0xBC,9,LitR8,%4 %4,0,2,0,0,0,0,load_lit,0x6610A174,Push R8 literal (duplicate); same handler
4,0xBD,9,LitR8FP,%4 %4,0,0,0,1,0,0,load_lit,0x66108F97,Push R8 literal onto FPU; %4 %4=f64 bits; fld qword
4,0xBE,9,LitR8FP,%4 %4,0,0,0,1,0,0,load_lit,0x66108F97,Push R8 FPU literal (duplicate); same handler
4,0xBF,3,LitStr,%s,0,1,0,0,0,0,load_lit,0x66108F07,Push BSTR from constant pool; %s=pool index
4,0xC0,5,LitVarI2,%a %2,0,0,0,0,0,16,load_lit,0x6610A098,Write I2 literal as Variant(vbInteger) to [EBP+%a]; %2=value
4,0xC1,7,LitVarI4,%a %4,0,0,0,0,0,16,load_lit,0x66109AEB,Write I4 literal as Variant(vbLong) to [EBP+%a]; %4=value
4,0xC2,7,LitVarR4,%a %4,0,0,0,0,0,16,load_lit,0x6610EBEE,Write R4 literal as Variant(vbSingle) to [EBP+%a]; %4=bits
4,0xC3,1,LitVarCy,,0,0,0,0,0,16,load_lit,0x6610EBF8,Write Cy literal as Variant(vbCurrency) to frame; 8B inline
4,0xC4,11,LitVarR8,%a %4 %4,0,0,0,0,0,16,load_lit,0x66109B06,Write R8 literal as Variant(vbDouble) to [EBP+%a]; %4 %4
4,0xC5,1,LitVarDate,,0,0,0,0,0,16,load_lit,0x6610EC02,Write Date literal as Variant(vbDate) to frame; 8B inline
4,0xC6,5,LitVarStr,%a %2,0,0,0,0,0,16,load_lit,0x66108F22,Write String literal as Variant(vbString) to [EBP+%a]; %2=pool
4,0xC7,1,CStrBool,,1,1,0,0,0,0,convert,0x6610D753,Bool→Str; pop VB bool; convert to "True"/"False" BSTR; push
4,0xC8,1,CStrDate,,0,1,1,0,0,0,convert,0x6610D787,Date(FPU)→Str; pop FPU R8 date; convert to BSTR; push
4,0xC9,1,CDateStr,,1,0,0,1,0,0,convert,0x6610D80C,Str→Date(FPU); pop BSTR; parse date; push FPU R8
4,0xCA,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0xCB,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0xCC,1,FreeStrNoPop,,0,0,0,0,0,0,stack,0x6610F92C,Free BSTR on TOS without popping; TOS still valid after
4,0xCD,1,FreeVarNoPop,,0,0,0,0,0,0,stack,0x6610F96E,Free Variant on TOS without popping; TOS cleared to Empty
4,0xCE,1,FreeAdNoPop,,0,0,0,0,0,0,stack,0x6610F94D,Free COM ptr on TOS without popping; Release; TOS set to NULL
4,0xCF,1,EraseNoPop,,0,0,0,0,0,0,stack,0x6610D215,Erase array TOS without popping; array descriptor cleared
4,0xD0,3,WMemLdUI1,%2,0,1,0,0,1,0,load_mem,0x6610E6F5,With-block: load u8 from [With_obj+%2]; push i32
4,0xD1,3,WMemLdI2,%2,0,1,0,0,2,0,load_mem,0x6610E70E,With-block: load i16 from [With_obj+%2]; push i32
4,0xD2,3,WMemLdStr,%2,0,1,0,0,4,0,load_mem,0x6610E727,With-block: load i32/Str from [With_obj+%2]; push 4B
4,0xD3,3,WMemLdStr,%2,0,1,0,0,4,0,load_mem,0x6610E727,With-block: load Str (duplicate slot); same handler
4,0xD4,3,WMemLdCy,%2,0,2,0,0,8,0,load_mem,0x6610E73E,With-block: load 8B Cy from [With_obj+%2]; push 2 slots
4,0xD5,3,WMemLdCy,%2,0,2,0,0,8,0,load_mem,0x6610E73E,With-block: load Cy (duplicate slot); same handler
4,0xD6,3,WMemLdRfVar,%2,0,1,0,0,4,0,load_mem,0x6610E786,With-block: push addr of Variant at [With_obj+%2] (LEA)
4,0xD7,3,WMemLdStr,%2,0,1,0,0,4,0,load_mem,0x6610E727,With-block: load Str (duplicate slot); same handler
4,0xD8,3,WMemLdStr,%2,0,1,0,0,4,0,load_mem,0x6610E727,With-block: load Str (duplicate slot); same handler
4,0xD9,3,WMemLdFPR4,%2,0,0,0,1,4,0,load_mem,0x6610E758,With-block: load f32 from [With_obj+%2] → FPU
4,0xDA,3,WMemLdFPR8,%2,0,0,0,1,8,0,load_mem,0x6610E76F,With-block: load f64 from [With_obj+%2] → FPU
4,0xDB,3,IWMemLdPr,%2,0,1,0,0,4,0,load_mem,0x6610F380,With-block: load COM ptr from [With_obj+%2]; AddRef; push
4,0xDC,3,WMemLdRfVar,%2,0,1,0,0,4,0,load_mem,0x6610E786,With-block: push addr of Variant (duplicate); LEA
4,0xDD,3,WMemLdVar,%2,0,4,0,0,16,0,load_mem,0x6610F322,With-block: load 16B Variant from [With_obj+%2]; push 4 slots
4,0xDE,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0xDF,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0xE0,3,WMemStUI1,%2,1,0,0,0,0,1,store_mem,0x6610E79C,With-block: pop val; store u8 to [With_obj+%2]
4,0xE1,3,WMemStI2,%2,1,0,0,0,0,2,store_mem,0x6610E7B4,With-block: pop val; store i16 to [With_obj+%2]
4,0xE2,3,WMemStR4,%2,1,0,0,0,0,4,store_mem,0x6610E7CD,With-block: pop val; store R4/i32 to [With_obj+%2]
4,0xE3,3,WMemStR4,%2,1,0,0,0,0,4,store_mem,0x6610E7CD,With-block: store R4 (duplicate slot); same handler
4,0xE4,3,WMemStR8,%2,2,0,0,0,0,8,store_mem,0x6610E7E4,With-block: pop 2 slots; store R8 to [With_obj+%2]
4,0xE5,3,WMemStR8,%2,2,0,0,0,0,8,store_mem,0x6610E7E4,With-block: store R8 (duplicate slot); same handler
4,0xE6,3,WMemStVar,%2,4,0,0,0,0,16,store_mem,0x6610F879,With-block: pop 4 Variant; store 16B to [With_obj+%2]
4,0xE7,3,WMemStStr,%2,1,0,0,0,0,4,store_mem,0x6610F3F9,With-block: pop BSTR; store to [With_obj+%2]; SysFreeString old
4,0xE8,3,WMemStAd,%a,1,0,0,0,0,4,store_mem,0x6610F51E,With-block: pop COM ptr; store to [With_obj+%a]; Release old
4,0xE9,3,WMemStFPR4,%2,0,0,1,0,0,4,store_mem,0x6610E7FE,With-block: pop FPU ST0; store f32 to [With_obj+%2]
4,0xEA,3,WMemStFPR8,%2,0,0,1,0,0,8,store_mem,0x6610E81F,With-block: pop FPU ST0; store f64 to [With_obj+%2]
4,0xEB,3,WMemStVarAd,%a,1,0,0,0,0,4,store_mem,0x6610F5CB,With-block: pop COM ptr; Set Variant at [With_obj+%a]
4,0xEC,3,WMemStVarAdFunc,%a,1,0,0,0,0,4,store_mem,0x6610F5B8,With-block: pop COM ptr(func); Set Variant at [With_obj+%a]
4,0xED,3,WMemStVarUnk,%a,1,0,0,0,0,4,store_mem,0x6610F781,With-block: pop IUnknown; store to Variant at [With_obj+%a]; QI
4,0xEE,3,WMemStVarUnkFunc,%a,1,0,0,0,0,4,store_mem,0x6610F76A,With-block: pop IUnknown(func); store Variant; QI
4,0xEF,3,WMemStAdFunc,%a,1,0,0,0,0,4,store_mem,0x6610F50B,With-block: pop COM ptr(func); store to [With_obj+%a]; Release
4,0xF0,3,WMemStVarCopy,%2,4,0,0,0,0,16,store_mem,0x6610F810,With-block: pop 4 Variant; VarCopy to [With_obj+%2]
4,0xF1,3,WMemStStrCopy,%2,1,0,0,0,0,4,store_mem,0x6610F419,With-block: pop BSTR; __vbaStrCopy to [With_obj+%2]
4,0xF2,7,VarIndexLdRfVarLock,%a %4,-1,1,0,0,4,0,load_ind,0x6610D162,Variant index load ref+lock; push addr; %a %4
4,0xF3,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0xF4,1,InvalidExcode,,0,0,0,0,0,0,,,
4,0xF5,3,AssignRecord,%s,2,0,0,0,0,0,stack,0x6611024E,Assign UDT record; pop src+dst ptrs; memcpy; %s=type desc
4,0xF6,5,DestructAnsiOFrame,%a %2,-1,0,0,0,0,0,stack,0x6611022A,Destruct ANSI object frame; cleanup With/For; %a %2
4,0xF7,3,FStVarZero,%a,0,0,0,0,0,16,store_frame,0x6610F7D4,Clear Variant at [EBP+sext(op)] to zero/Empty
4,0xF8,3,FStVarCopyObj,%a,4,0,0,0,0,16,store_frame,0x6610A218,Pop 4 Variant (obj); copy with Set semantics to [EBP+%a]
4,0xF9,1,VerifyVarObj,,4,4,0,0,0,0,stack,0x66109472,Verify Variant contains Object; pop 16B; validate; push back
4,0xFA,1,VerifyPVarObj,,1,1,0,0,0,0,stack,0x6610DF3D,Verify ptr-to-Variant contains Object; pop addr; validate; push
4,0xFB,1,FnInStrB4,,4,1,0,0,0,0,stack,0x6611054D,InStrB (4-arg byte); pop start+str1+str2+compare; push i32 pos
4,0xFC,3,FnInStrB4Var,%a,4,0,0,0,0,16,stack,0x6611055F,InStrB (4-arg byte) → Variant; pop args; write Variant to %a
4,0xFD,1,FnInStr4,,4,1,0,0,0,0,stack,0x6610A902,InStr (4-arg); pop start+str1+str2+compare; push i32 position
4,0xFE,3,FnInStr4Var,%a,4,0,0,0,0,16,stack,0x6611057A,InStr (4-arg) → Variant; pop args; write Variant to %a frame
